object_name	epoch_mjd	original_epoch	field_id	ra_deg	dec_deg	filter_id
S00004wha	50100.06988377799	50100.07023099999	84	93.0782903173054	10.9068658382634	r
S0000uQga	50100.06988377799	50100.07023099999	84	93.0906257400542	12.5767784604571	r
S00005bJa	50100.070327778	50100.070674999995	85	92.7587589575732	15.002329656405	r
S00000uxa	50100.070771777995	50100.07111899999	86	90.1832550799243	16.5878788711401	r
S00001zya	50100.070771777995	50100.07111899999	86	89.5664728547803	18.156973906711	r
S00005WSa	50100.070771777995	50100.07111899999	86	91.364892991686	16.1369801395588	r
S0000dAaa	50100.070771777995	50100.07111899999	86	89.7437170624723	15.7782585051621	r
S0000vy7a	50100.070771777995	50100.07111899999	86	89.1912057864291	17.4430333070958	r
S00001p5a	50100.07121677799	50100.07156399999	87	86.4888765918079	17.6677725028481	r
S00001qea	50100.07121677799	50100.07156399999	87	85.9051527092658	15.8075394364436	r
S00002dSa	50100.07121677799	50100.07156399999	87	86.2257366317426	17.8261454762132	r
S00000PXa	50100.071661778	50100.072008999996	88	88.2152372808512	15.3258210458854	r
S0000o9za	50100.071661778	50100.072008999996	88	88.8446528773758	13.9723212717629	r
S0000gM1a	50100.072105777996	50100.07245299999	89	90.186596357316	10.4546272972647	r
S0001417a	50100.072105777996	50100.07245299999	89	90.6188574403443	10.3092804406065	r
S00005kma	50100.07255077799	50100.07289799999	90	89.7786740040445	8.34790208149391	r
S000087Ya	50100.07255077799	50100.07289799999	90	91.3424957950078	9.00071024024609	r
S0000cyva	50100.07255077799	50100.07289799999	90	90.8154086432683	9.76142362953078	r
S0000gM1a	50100.07255077799	50100.07289799999	90	90.1860464393928	10.4548049826011	r
S0001417a	50100.07255077799	50100.07289799999	90	90.6189033851895	10.3096020297436	r
S000006wa	50100.072994778	50100.073341999996	91	92.6732666421861	7.04538231843074	r
S0000A1aa	50100.072994778	50100.073341999996	91	94.1560449641497	6.77068650803611	r
S0000eR3a	50100.072994778	50100.073341999996	91	93.9357084425203	6.82179397706119	r
S0000kdha	50100.072994778	50100.073341999996	91	90.9061815190879	6.24724786067731	r
S0000x3Ha	50100.072994778	50100.073341999996	91	93.0391464262632	6.7799969588705	r
S0000RCPa	50100.073443778	50100.073790999995	92	89.6673564707925	6.02054881937511	r
S0000kdha	50100.073443778	50100.073790999995	92	90.9062336151602	6.24764141015504	r
S00001pTa	50100.073888777995	50100.07423599999	93	87.9793577741811	8.33119759971993	r
S00003hIa	50100.073888777995	50100.07423599999	93	88.1411984913997	7.9662207363595	r
S00000wVa	50100.07433377799	50100.07468099999	94	86.9271608770139	11.9514479605168	r
S00005cIa	50100.074778778	50100.075125999996	95	83.6589589542689	13.5461928229259	r
S0000XGza	50100.074778778	50100.075125999996	95	85.6611496079095	12.7484249068459	r
S0000vETa	50100.074778778	50100.075125999996	95	83.5501613842113	12.7941196557061	r
S00008KLa	50100.075223777996	50100.075570999994	96	83.4684199620946	14.9691839640449	r
S0000MRza	50100.075223777996	50100.075570999994	96	83.1591635739884	16.3956262699092	r
S000076Ha	50100.075669777994	50100.07601699999	97	81.1292961868387	18.6051873924371	r
S00009taa	50100.075669777994	50100.07601699999	97	81.1039878491214	16.5976145319539	r
S000002Aa	50100.07611577799	50100.07646299999	98	84.8800162703677	16.9016616792541	r
S000016ya	50100.07611577799	50100.07646299999	98	85.1371342024959	19.3050083554531	r
S00001p5a	50100.07611577799	50100.07646299999	98	86.4868723847385	17.6685141585102	r
S00002dSa	50100.07611577799	50100.07646299999	98	86.2247157663042	17.8268547496386	r
S0000aU3a	50100.07611577799	50100.07646299999	98	86.421291937358	18.7974047903659	r
S000014sa	50100.076560778	50100.076907999995	99	88.6610121166512	18.6636659897631	r
S00001zya	50100.076560778	50100.076907999995	99	89.5662739647138	18.1585565784857	r
S0000aU3a	50100.076560778	50100.076907999995	99	86.4212759759524	18.7973690717051	r
S0000myga	50100.076560778	50100.076907999995	99	87.5622452718244	17.722684356595	r
S000000Ga	50100.077004777995	50100.07735199999	100	91.1969345883611	19.7716959172403	r
S00000oma	50100.077004777995	50100.07735199999	100	90.5788184134482	19.9578868975384	r
S00004d1a	50100.077004777995	50100.07735199999	100	91.1255915497371	18.5534601658322	r
S00008bea	50100.077004777995	50100.07735199999	100	92.0599255539341	19.1504025994845	r
S0000vp5a	50100.077004777995	50100.07735199999	100	90.3434035988861	18.2116517608177	r
S00008vKa	50100.077809778	50100.078156999996	101	90.7549628385974	-5.74991657945961	r
S00000Pma	50100.078259778	50100.078606999996	102	89.2875981706866	-10.4799290873881	r
S000043Ta	50100.078259778	50100.078606999996	102	89.9492885503988	-9.80231374330458	r
S0000bTaa	50100.078259778	50100.078606999996	102	88.5615426159659	-9.74025767228451	r
S0000rhva	50100.078259778	50100.078606999996	102	89.8984446815416	-9.00729487747196	r
S00002vxa	50100.079180778	50100.079527999995	104	85.0697139328639	-13.0968456765808	r
S0000cb4a	50100.079180778	50100.079527999995	104	84.3084193239501	-11.9294951304697	r
S0000LLta	50100.080547777994	50100.08089499999	107	81.7053414653914	-12.768509145482	r
S0000cAIa	50100.080547777994	50100.08089499999	107	79.5280115182955	-11.8316131948102	r
S0000yqYa	50100.080547777994	50100.08089499999	107	80.954774040001	-13.4605435924894	r
S00003hla	50100.08099777799	50100.08134499999	108	78.9545794884204	-13.4452180137114	r
S0000FiAa	50100.08099777799	50100.08134499999	108	80.8968047123973	-15.3817339979125	r
S00006Hka	50100.08144777799	50100.08179499999	109	76.7602531180998	-17.1957449533598	r
S00002CPa	50100.081908778	50100.082255999994	110	75.2677504350564	-20.592451054108	r
S00005Bca	50100.081908778	50100.082255999994	110	76.9084046390554	-20.6089055051438	r
S0000ClVa	50100.081908778	50100.082255999994	110	75.9624424854265	-21.5478172310569	r
S0000oWja	50100.081908778	50100.082255999994	110	76.8987593836954	-21.3668170071516	r
S0000d2Ta	50100.082365778	50100.082712999996	111	75.3229707662414	-15.7104242529117	r
S00003hla	50100.08281977799	50100.08316699999	112	78.9544668253819	-13.4461918284135	r
S0000cAIa	50100.08281977799	50100.08316699999	112	79.5256293183142	-11.8312562883961	r
S0000l5ea	50100.08281977799	50100.08316699999	112	77.2438062357458	-13.2080493416467	r
S00006gXa	50100.083268778	50100.083615999996	113	78.4191357592051	-8.58252080659284	r
S0000ofJa	50100.083268778	50100.083615999996	113	78.7517721503257	-10.7175909109342	r
S00002iMa	50100.083824778	50100.084171999995	114	88.5381029848235	-2.84794295661774	r
S00003Lma	50100.083824778	50100.084171999995	114	88.9948431299235	-3.50489367539421	r
S00003Qsa	50100.083824778	50100.084171999995	114	88.0582438797146	-3.60096989112901	r
S00003dma	50100.083824778	50100.084171999995	114	89.2658443833597	-2.6521678601504	r
S00006u2a	50100.083824778	50100.084171999995	114	89.6867740506754	-2.90986797906623	r
S0000c67a	50100.083824778	50100.084171999995	114	89.6124445240341	-3.66671643033348	r
S0000dtKa	50100.084274778	50100.084621999995	115	90.0931800710262	0.170570398456931	r
S0000m9Ca	50100.084274778	50100.084621999995	115	91.2948983775619	-0.676285286292455	r
S0000BN7a	50100.08473077799	50100.08507799999	116	94.1101674882078	-0.342906101873638	r
S0000Gdga	50100.08473077799	50100.08507799999	116	94.1016214463052	-0.616200938515107	r
S0000PLWa	50100.08473077799	50100.08507799999	116	94.171651663567	-0.723709098158878	r
S0000hFJa	50100.08473077799	50100.08507799999	116	94.1433870418104	-1.93887215646456	r
S0000eR6a	50100.085180778	50100.085527999996	117	95.1622971705412	1.10619937835952	r
S0000sVoa	50100.085180778	50100.085527999996	117	93.821840686712	1.62833203849573	r
S00003lra	50100.085629778	50100.085976999995	118	97.7422226691175	0.380510177989009	r
S00005J0a	50100.085629778	50100.085976999995	118	98.5875719466283	-1.21778171013628	r
S0000Jy6a	50100.085629778	50100.085976999995	118	97.1281466665433	-0.740117316013226	r
S00003Aga	50100.086079778	50100.086426999995	119	99.577424888014	2.89030458590105	r
S00006Eea	50100.086079778	50100.086426999995	119	98.4205179395616	1.22013005011337	r
S00008Vwa	50100.086079778	50100.086426999995	119	99.0188998954746	0.687483688347527	r
S00003qfa	50100.086529778	50100.086876999994	120	101.355274950743	0.0488800312833746	r
S00005J0a	50100.086529778	50100.086876999994	120	98.5870906666234	-1.21786482077169	r
S00006A9a	50100.086529778	50100.086876999994	120	101.403071973382	0.0384037632541094	r
S00008Vwa	50100.086529778	50100.086876999994	120	99.0187993923986	0.687786966578159	r
S0000mURa	50100.086529778	50100.086876999994	120	99.672232376081	-0.660673652920622	r
S000004Aa	50100.086983778	50100.087330999995	121	98.890938918232	4.88296570944306	r
S0000iT4a	50100.086983778	50100.087330999995	121	100.239395004432	2.86536292117586	r
S00002jca	50100.087431777996	50100.087778999994	122	98.3734322894838	4.78029689094458	r
S00004eAa	50100.087431777996	50100.087778999994	122	96.7227097152444	3.36704632289442	r
S00008uaa	50100.087431777996	50100.087778999994	122	97.3361007392655	4.59591645605855	r
S0000oBga	50100.087431777996	50100.087778999994	122	96.6365765989148	3.13735119465517	r
S00003p1a	50100.08834277799	50100.08868999999	124	96.3425390589594	9.75963598140018	r
S0000GTsa	50100.088787778	50100.089134999995	125	95.2254465232933	12.8717349182453	r
S0000VsCa	50100.088787778	50100.089134999995	125	97.2768664764405	12.8088872314553	r
S00004wha	50100.089234777995	50100.08958199999	126	93.0778912678291	10.9043117128353	r
S0000uQga	50100.089234777995	50100.08958199999	126	93.0795768079766	12.5897974616712	r
S00005bJa	50100.08967977799	50100.09002699999	127	92.7538651726903	15.0024767625761	r
S00000uxa	50100.09012577799	50100.09047299999	128	90.1787880919606	16.5877464606847	r
S00001zya	50100.09012577799	50100.09047299999	128	89.5658045924148	18.1622590774818	r
S00005WSa	50100.09012577799	50100.09047299999	128	91.3557424873833	16.1381515653524	r
S0000dAaa	50100.09012577799	50100.09047299999	128	89.7319096636387	15.7675651268069	r
S0000vy7a	50100.09012577799	50100.09047299999	128	89.1936321924597	17.456939977449	r
S00001p5a	50100.090572778	50100.090919999995	129	86.4809565506942	17.6706975489726	r
S00001qea	50100.090572778	50100.090919999995	129	85.8966234342387	15.8152311309834	r
S00002dSa	50100.090572778	50100.090919999995	129	86.2217021756677	17.8289437049375	r
S00000PXa	50100.091018777995	50100.09136599999	130	88.2103095746873	15.3274870544269	r
S000033Ka	50100.091018777995	50100.09136599999	130	89.7636519726438	13.4623966530585	r
S0000o9za	50100.091018777995	50100.09136599999	130	88.8362659997824	14.0065785819433	r
S0000gM1a	50100.091464777994	50100.09181199999	131	90.162662230777	10.4623528696617	r
S0001417a	50100.091464777994	50100.09181199999	131	90.6208299785889	10.3232390247361	r
S00005kma	50100.09190977799	50100.09225699999	132	89.7693941587584	8.35573602948008	r
S000087Ya	50100.09190977799	50100.09225699999	132	91.3354727481674	9.00133285577232	r
S0000cyva	50100.09190977799	50100.09225699999	132	90.8039020363783	9.77798085021556	r
S0001417a	50100.09190977799	50100.09225699999	132	90.6208747812599	10.3235591216841	r
S000006wa	50100.092354778	50100.092701999994	133	92.6681167030267	7.04564483937639	r
S0000A1aa	50100.092354778	50100.092701999994	133	94.1396839622948	6.7806298572049	r
S0000eR3a	50100.092354778	50100.092701999994	133	93.9336509673474	6.8251414156164	r
S0000kdha	50100.092354778	50100.092701999994	133	90.9084153941243	6.26420660634304	r
S0000x3Ha	50100.092354778	50100.092701999994	133	93.0332963830804	6.78058964057306	r
S0000057a	50100.092841777994	50100.09318899999	134	99.0594533785305	8.74171999807541	r
S00000WIa	50100.092841777994	50100.09318899999	134	101.271095156185	9.88671740437792	r
S0000b2La	50100.092841777994	50100.09318899999	134	101.03864981749	10.5506083782989	r
S0000b4Da	50100.092841777994	50100.09318899999	134	100.0917767345	9.0838316442117	r
S0000RCPa	50100.093364778	50100.093711999994	135	89.6098382775817	5.97979477444184	r
S0000kdha	50100.093364778	50100.093711999994	135	90.9085313510985	6.26509074941873	r
S00001pTa	50100.093810777995	50100.09415799999	136	87.9724921305652	8.33223164437288	r
S0000bZZa	50100.093810777995	50100.09415799999	136	86.9818528664607	7.68664823931627	r
S00000wVa	50100.09425677799	50100.09460399999	137	86.922865733006	11.9526271225064	r
S00005cIa	50100.09470377799	50100.09505099999	138	83.6535579816021	13.5460880153105	r
S0000XGza	50100.09470377799	50100.09505099999	138	85.6633763128569	12.7396713264242	r
S0000vETa	50100.09470377799	50100.09505099999	138	83.5472376751564	12.7934651022937	r
S00008KLa	50100.095150778	50100.095497999995	139	83.4619262591283	14.9715726107708	r
S0000MRza	50100.095150778	50100.095497999995	139	83.1688211766994	16.3817207931189	r
S000076Ha	50100.095597777996	50100.095944999994	140	81.1255401328357	18.6165660603219	r
S00009taa	50100.095597777996	50100.095944999994	140	81.1041155631863	16.6309389031052	r
S000002Aa	50100.096044777994	50100.09639199999	141	84.8763397497371	16.9015366576689	r
S000016ya	50100.096044777994	50100.09639199999	141	85.1281261667711	19.3080147907617	r
S00001p5a	50100.096044777994	50100.09639199999	141	86.4787172108808	17.6715219036695	r
S00002dSa	50100.096044777994	50100.09639199999	141	86.2205614087015	17.8297327590792	r
S0000aU3a	50100.096044777994	50100.09639199999	141	86.4205749278758	18.7957987226529	r
S000014sa	50100.09649077799	50100.09683799999	142	88.6548388708407	18.6653308553614	r
S00001zya	50100.09649077799	50100.09683799999	142	89.5655832137097	18.1639934030868	r
S0000aU3a	50100.09649077799	50100.09683799999	142	86.4205588534004	18.7957626280752	r
S0000myga	50100.09649077799	50100.09683799999	142	87.5181513865733	17.7637130110603	r
S000000Ga	50100.096935778	50100.097282999996	143	91.1927083418788	19.7726968839968	r
S00000oma	50100.096935778	50100.097282999996	143	90.5703034840853	19.9595957725435	r
S00004d1a	50100.096935778	50100.097282999996	143	91.1207251518152	18.5573580480241	r
S00008bea	50100.096935778	50100.097282999996	143	92.0540734828244	19.1524756157363	r
S0000vp5a	50100.096935778	50100.097282999996	143	90.34946985015	18.2068341297797	r
S00000dla	50100.097382777996	50100.097729999994	144	89.3130049378409	23.5207781650701	r
S000053ha	50100.097382777996	50100.097729999994	144	90.2444087552302	22.6691918111016	r
S0000POKa	50100.097382777996	50100.097729999994	144	90.8697635728223	23.0852209494549	r
S0000ayBa	50100.097382777996	50100.097729999994	144	90.8704519533258	22.4217488741063	r
S00006Jza	50100.097826777994	50100.09817399999	145	86.0330305716992	21.9789655621619	r
S00000bja	50100.09827177799	50100.09861899999	146	84.1363123193698	22.314151582452	r
S00005QHa	50100.098718778	50100.099065999995	147	78.9502963719736	19.2886583462478	r
S0000adLa	50100.098718778	50100.099065999995	147	80.8491058295103	20.6490486997816	r
S0000oZIa	50100.098718778	50100.099065999995	147	80.2174127092095	19.7475285875688	r
S000001Ea	50100.099165777996	50100.099512999994	148	77.4140660989393	22.0915833606151	r
S00001XCa	50100.099165777996	50100.099512999994	148	79.8574570561553	22.4561185077191	r
S0000oPwa	50100.099610777994	50100.09995799999	149	82.8676244069206	24.0719892909451	r
S00000bja	50100.10005477799	50100.10040199999	150	84.1359160635801	22.3141839829084	r
S00000eoa	50100.10005477799	50100.10040199999	150	84.6241165889375	23.8996694571343	r
S00001sBa	50100.10005477799	50100.10040199999	150	85.7195615248474	24.8932100799549	r
S00011Ssa	50100.10005477799	50100.10040199999	150	84.5737687928705	23.8282313939615	r
S00000dla	50100.100499778	50100.100846999994	151	89.3122675568199	23.5207528215157	r
S00002fma	50100.100499778	50100.100846999994	151	87.8284002493115	23.5374822537349	r
S0000d6xa	50100.100499778	50100.100846999994	151	86.4046757615968	25.1386914578834	r
S00000kNa	50100.100946777995	50100.10129399999	152	86.8253450705035	26.9459527246552	r
S0000UGea	50100.10139077799	50100.10173799999	153	84.1421464465659	25.9685762277116	r
S00000aVa	50100.101834778	50100.102181999995	154	79.6585096320782	26.234796717347	r
S00000yDa	50100.101834778	50100.102181999995	154	79.2993266484865	26.3429155887067	r
S00004Iva	50100.101834778	50100.102181999995	154	80.544824172038	24.8524464537512	r
S000009Va	50100.102278777995	50100.10262599999	155	77.7291696088105	24.3834341252946	r
S00000Hba	50100.102278777995	50100.10262599999	155	77.1441601561375	23.8199391378868	r
S00002ira	50100.102278777995	50100.10262599999	155	77.004564434071	24.2720953786425	r
S00004Yna	50100.102278777995	50100.10262599999	155	76.1437851139978	25.5599157853023	r
S0000NuPa	50100.102278777995	50100.10262599999	155	76.5632193539068	25.4195704464623	r
S00001l6a	50100.10272477799	50100.10307199999	156	74.2779647321081	22.9804998387079	r
S00012dta	50100.103168778	50100.103515999996	157	69.1916868949745	25.4261015926996	r
S000008Ia	50100.10405677799	50100.10440399999	159	63.3403723520967	25.2213250934723	r
S00000kQa	50100.10405677799	50100.10440399999	159	64.8574189568352	26.6310613930497	r
S0000X1Wa	50100.10405677799	50100.10440399999	159	63.570251268546	24.9526454145984	r
S000001xa	50100.104500778	50100.104847999995	160	64.8306737044008	28.1303279214884	r
S00000Nwa	50100.104500778	50100.104847999995	160	66.6816840281734	29.356929168586	r
S00007fva	50100.104500778	50100.104847999995	160	64.9825359982909	27.9905365082944	r
S0000cRqa	50100.104500778	50100.104847999995	160	65.7534839063645	27.4913045053726	r
S0000oZoa	50100.104500778	50100.104847999995	160	67.562304209793	28.4405620831224	r
S0000ofJa	50100.10541277799	50100.10575999999	161	78.7713828570199	-10.6972772547586	r
S00003hla	50100.10587977799	50100.10622699999	162	78.9530446448109	-13.458495866747	r
S0000cAIa	50100.10587977799	50100.10622699999	162	79.5014464856635	-11.8276197949893	r
S0000l5ea	50100.10587977799	50100.10622699999	162	77.2373117161349	-13.213365947704	r
S0000d2Ta	50100.10635877799	50100.10670599999	163	75.2023443664848	-15.8159296200181	r
S0000028a	50100.10680877799	50100.10715599999	164	74.0654947346531	-11.61736838235	r
S00002MNa	50100.10680877799	50100.10715599999	164	73.9402971810482	-12.6908656275562	r
S0000Ibba	50100.10680877799	50100.10715599999	164	74.2705934913351	-11.0987197903835	r
S0000Yz1a	50100.10680877799	50100.10715599999	164	75.2668667161042	-12.8716503069267	r
S0000rdXa	50100.10680877799	50100.10715599999	164	75.0662997204762	-13.5907647536002	r
S0000y18a	50100.10680877799	50100.10715599999	164	74.4225082305885	-12.8339209833882	r
S00002ila	50100.10725877799	50100.10760599999	165	75.2421344097321	-10.0761071259063	r
S0000Ibba	50100.10725877799	50100.10760599999	165	74.2710880426895	-11.0980729072691	r
S0000jhca	50100.10725877799	50100.10760599999	165	72.7605431440888	-8.72076430434544	r
S0000q72a	50100.10725877799	50100.10760599999	165	72.2091702764836	-8.83904124224375	r
S0000wora	50100.10725877799	50100.10760599999	165	72.4314525373499	-10.7736039759922	r
S00003Oza	50100.10770777799	50100.10805499999	166	72.0035582255364	-8.70529286031393	r
S0000JdIa	50100.10770777799	50100.10805499999	166	71.6005527780259	-7.54077505555804	r
S0000ef3a	50100.10770777799	50100.10805499999	166	71.8668592940844	-5.83392502332933	r
S0000jhca	50100.10770777799	50100.10805499999	166	72.7592002654067	-8.72051276437122	r
S00000AJa	50100.10818277799	50100.10852999999	167	73.0517342904609	-15.6011418428392	r
S0000bMda	50100.10818277799	50100.10852999999	167	72.3377480349341	-14.5800824569151	r
S0000d2Ta	50100.10818277799	50100.10852999999	167	75.1931783803147	-15.8239373707149	r
S0000ggHa	50100.10818277799	50100.10852999999	167	73.2837658844867	-14.30577821836	r
S00006Hka	50100.10863177799	50100.10897899999	168	76.7359226879436	-17.1924289047372	r
S00003hla	50100.110130778	50100.110477999995	171	78.9527841133354	-13.4607598151284	r
S00003hla	50100.110579778	50100.110926999994	172	78.9527566405551	-13.4609988614314	r
S0000cAIa	50100.110579778	50100.110926999994	172	79.4965172890519	-11.8268754895171	r
S0000l5ea	50100.110579778	50100.110926999994	172	77.235989868992	-13.2144462694229	r
S0000TLRa	50100.11148877799	50100.11183599999	174	83.7786922300326	-19.144985675603	r
S0000LLta	50100.111957778	50100.112304999995	175	81.7102776051924	-12.7525651253917	r
S0000cAIa	50100.111957778	50100.112304999995	175	79.4950721072437	-11.8266570650902	r
S0000yqYa	50100.111957778	50100.112304999995	175	80.9597680175085	-13.4681799288141	r
S00001GVa	50100.11241377799	50100.11276099999	176	80.8592929691603	-6.48456128061812	r
S00000YJa	50100.112862778	50100.113209999996	177	83.8901532333449	-9.1418064127991	r
S00007Rsa	50100.11332077799	50100.11366799999	178	83.6607130845861	-6.46059371915351	r
S0000xQ6a	50100.11332077799	50100.11366799999	178	83.2224583448833	-6.99673121635237	r
S00019EJa	50100.11332077799	50100.11366799999	178	83.2668455067993	-7.90062909280041	r
S000014xa	50100.114254778	50100.114601999994	180	87.7543461076426	-1.00571549376008	r
S00002iMa	50100.114254778	50100.114601999994	180	88.5263299725441	-2.84768572949761	r
S00003tTa	50100.114254778	50100.114601999994	180	87.2594546915094	-0.00985595127031047	r
S00008Nxa	50100.114254778	50100.114601999994	180	88.3594098779106	-1.9384206151847	r
S0000mXMa	50100.114254778	50100.114601999994	180	88.4672547719673	-1.22630265428739	r
S00011r3a	50100.114254778	50100.114601999994	180	87.0605861279275	-1.40831323338989	r
S00017zia	50100.114254778	50100.114601999994	180	87.7396459175733	-1.890086203496	r
S00000bTa	50100.114710778	50100.115057999996	181	87.3218843663319	3.94769689980527	r
S000035sa	50100.114710778	50100.115057999996	181	88.3932040854743	3.09946106096598	r
S000038ba	50100.114710778	50100.115057999996	181	86.6378147830722	4.49213493649509	r
S00006Hwa	50100.114710778	50100.115057999996	181	87.2526681558241	2.08626155081208	r
