object_name	epoch_mjd	field_id	ra_deg	dec_deg	mag	filter_id
S00000oma	50100.077352	100	90.578673530007	19.9579210881051	22.4383	r
S00004d1a	50100.077352	100	91.1255125694178	18.5535323114102	23.5714	r
S000000Ga	50100.077352	100	91.1968596003348	19.7717141428644	19.2511	r
S00008bea	50100.077352	100	92.0597789008162	19.1504437807268	22.928	r
S00008vKa	50100.078157	101	90.7548147969697	-5.74869467646593	21.249	r
S0000bTaa	50100.078607	102	88.5614094221059	-9.74034915671254	24.1506	r
S00000Pma	50100.078607	102	89.2875470266413	-10.4798001410156	21.1902	r
S0000rhva	50100.078607	102	89.8980762230691	-9.00750374079004	23.451	r
S000043Ta	50100.078607	102	89.9492124138375	-9.80197383672828	22.1514	r
S0000cb4a	50100.079528	104	84.3075381465534	-11.9296876680337	22.3615	r
S00002vxa	50100.079528	104	85.0696167277496	-13.0968161891107	23.7191	r
S0000cAIa	50100.080895	107	79.5276473306652	-11.8315570821653	23.8299	r
S0000yqYa	50100.080895	107	80.9548247447358	-13.4606229077864	23.5802	r
S0000LLta	50100.080895	107	81.7053859787339	-12.7683243136704	23.9721	r
S00003hla	50100.081345	108	78.9545348496	-13.4453873845584	20.7589	r
S0000FiAa	50100.081345	108	80.8966864752821	-15.3814272515399	24.2498	r
S00006Hka	50100.081795	109	76.7596606923468	-17.1955614927301	20.8894	r
S00002CPa	50100.082256	110	75.2676480434716	-20.5924758426581	22.0139	r
S0000ClVa	50100.082256	110	75.9629984199646	-21.54706918516	24.0674	r
S0000oWja	50100.082256	110	76.8988754527286	-21.3666840068281	23.5747	r
S00005Bca	50100.082256	110	76.9086969684114	-20.6084565104273	22.0244	r
S0000d2Ta	50100.082713	111	75.3212090250487	-15.7119446869472	22.5637	r
S0000l5ea	50100.083167	112	77.2437116130456	-13.2081273508018	23.8856	r
S00003hla	50100.083167	112	78.9544222290983	-13.4463611333993	20.7579	r
S0000cAIa	50100.083167	112	79.5252651431177	-11.8312001247828	23.8312	r
S00006gXa	50100.083616	113	78.4187240898602	-8.5813089560508	21.4261	r
S0000ofJa	50100.083616	113	78.7521466258902	-10.7172698219296	22.0476	r
S00003Qsa	50100.084172	114	88.0581429014274	-3.60078778110616	23.6665	r
S00002iMa	50100.084172	114	88.5379682094052	-2.84793880603817	23.864	r
S00003Lma	50100.084172	114	88.9947557185066	-3.50480766532294	22.8986	r
S00003dma	50100.084172	114	89.2658744092115	-2.65194709131302	22.1695	r
S0000c67a	50100.084172	114	89.6121552216602	-3.66675308102768	23.3189	r
S00006u2a	50100.084172	114	89.6873369017248	-2.90848823791157	19.3748	r
S0000dtKa	50100.084622	115	90.0930867656471	0.171176070410297	22.4244	r
S0000Gdga	50100.085078	116	94.1018111997986	-0.616025529921842	22.8333	r
S0000BN7a	50100.085078	116	94.1101244819664	-0.342897686289774	23.2878	r
S0000hFJa	50100.085078	116	94.1431972371898	-1.93898603170396	22.9395	r
S0000PLWa	50100.085078	116	94.1713627894609	-0.723706006346418	24.0716	r
S0000sVoa	50100.085528	117	93.821985595258	1.62846313916859	23.7409	r
S0000eR6a	50100.085528	117	95.1621618158647	1.10605337383589	22.7668	r
S0000Jy6a	50100.085977	118	97.127949729512	-0.739916420949697	22.3795	r
S00003lra	50100.085977	118	97.7418409969951	0.38057454622313	22.2194	r
S00005J0a	50100.085977	118	98.5873766201374	-1.2178058393045	22.8305	r
S00006Eea	50100.086427	119	98.4203814520564	1.22026949846364	23.6977	r
S00008Vwa	50100.086427	119	99.0187896168297	0.687721699584472	21.9929	r
S00003Aga	50100.086427	119	99.5770622774385	2.89044603384141	22.6999	r
S00005J0a	50100.086877	120	98.5868953288762	-1.21788894661077	22.8287	r
S00008Vwa	50100.086877	120	99.0186891067348	0.688024975385815	21.9951	r
S0000mURa	50100.086877	120	99.671959639567	-0.66051871596585	23.2697	r
S00003qfa	50100.086877	120	101.355112341664	0.0488372234019323	23.1856	r
S00006A9a	50100.086877	120	101.402811907823	0.0383400649878638	22.1526	r
S000004Aa	50100.087331	121	98.8908267532242	4.88302586113394	20.1811	r
S0000Izfa	50100.087331	121	99.4421088653301	4.53573250566913	24.0594	r
S0000iT4a	50100.087331	121	100.238944200902	2.86537173601801	24.0486	r
S0000oBga	50100.087779	122	96.636050731594	3.13693841584953	23.3443	r
S00004eAa	50100.087779	122	96.7226323920093	3.36710115952505	23.7259	r
S00008uaa	50100.087779	122	97.3358745135287	4.59580103286001	22.8591	r
S00002jca	50100.087779	122	98.3733029374955	4.78030821547972	23.2164	r
S00003p1a	50100.08869	124	96.3423736935227	9.75967479254186	23.1984	r
S0000GTsa	50100.089135	125	95.2254715455434	12.8719260047434	23.6512	r
S0000VsCa	50100.089135	125	97.2768162251104	12.8098556769858	22.4465	r
S00004wha	50100.089582	126	93.0778703080408	10.9042729213764	21.6959	r
S0000uQga	50100.089582	126	93.0793742499007	12.590038587374	23.0495	r
S00005bJa	50100.090027	127	92.7537579719459	15.0024838968516	23.1531	r
S0000vy7a	50100.090473	128	89.1936605702322	17.4571926610649	23.5295	r
S00001zya	50100.090473	128	89.5656923556739	18.1623437333221	20.945	r
S0000dAaa	50100.090473	128	89.7316845817531	15.767383326086	23.5648	r
S00000uxa	50100.090473	128	90.1787080805916	16.5877456112667	22.51	r
S00005WSa	50100.090473	128	91.3555765674157	16.1381756051017	23.0139	r
S00001qea	50100.09092	129	85.8964669152256	15.8153691823563	22.8156	r
S00002dSa	50100.09092	129	86.2216163385888	17.8289947380284	22.4402	r
S00001p5a	50100.09092	129	86.4808077066582	17.6707527227011	21.1277	r
S00000PXa	50100.091366	130	88.2102213555183	15.3275197392267	22.8517	r
S0000o9za	50100.091366	130	88.8361057715905	14.0071975147994	23.271	r
S0000gM1a	50100.091812	131	90.162227745815	10.4624959802792	23.5214	r
S0001417a	50100.091812	131	90.6208388179879	10.3235042408598	22.2933	r
S00005kma	50100.092257	132	89.7692215297944	8.35587882061623	23.1098	r
S0001417a	50100.092257	132	90.6208836208457	10.3238243020923	22.2973	r
S0000cyva	50100.092257	132	90.8036916442925	9.77828433131899	22.5873	r
S000087Ya	50100.092257	132	91.335338555237	9.00134871672978	22.9477	r
S0000kdha	50100.092702	133	90.9084354067517	6.26451651356169	22.4632	r
S000006wa	50100.092702	133	92.668018711582	7.04565126817528	21.9324	r
S0000x3Ha	50100.092702	133	93.03306397858	6.78063092665516	23.8712	r
S0000eR3a	50100.092702	133	93.933575085404	6.82520834594581	23.3984	r
S0000A1aa	50100.092702	133	94.1393823137592	6.78081535256649	23.4169	r
S0000057a	50100.093189	134	99.0593242725652	8.74172641446108	20.6377	r
S0000b4Da	50100.093189	134	100.09146473816	9.0836094161657	23.2122	r
S0000b2La	50100.093189	134	101.038552480049	10.5507425056902	23.4264	r
S00000WIa	50100.093189	134	101.270421296795	9.88663257280456	19.1498	r
S0000RCPa	50100.093712	135	89.6088212809926	5.97909934301225	23.2682	r
S0000kdha	50100.093712	135	90.9085513661709	6.26540063037095	22.4662	r
S0000bZZa	50100.094158	136	86.9819635465097	7.68663300026574	24.0868	r
S00001pTa	50100.094158	136	87.9723726095524	8.33225189160999	22.4663	r
S00003hIa	50100.094158	136	88.134906266387	7.96465124526213	24.0448	r
S00000wVa	50100.094604	137	86.9227847733342	11.9526500555038	22.141	r
S0000vETa	50100.095051	138	83.5472058165315	12.7934597509859	23.1433	r
S00005cIa	50100.095051	138	83.653446674469	13.5460914483174	23.5573	r
S0000XGza	50100.095051	138	85.6633820759295	12.739532094783	23.6752	r
S0000gKWa	50100.095051	138	85.7651694028041	14.1412157972517	23.9231	r
S0000MRza	50100.095498	139	83.1689042716128	16.3815004799956	22.6959	r
S00008KLa	50100.095498	139	83.4619751586311	14.9716293847636	23.3444	r
S00009taa	50100.095945	140	81.1041258089687	16.6315340484561	21.7495	r
S000076Ha	50100.095945	140	81.1254677734091	18.6167662159402	22.7488	r
S000002Aa	50100.096392	141	84.8762774949691	16.9015352679977	21.5759	r
S000016ya	50100.096392	141	85.1279697223042	19.3080713082337	23.5098	r
S00002dSa	50100.096392	141	86.2204756187518	17.829783704895	22.4398	r
S0000aU3a	50100.096392	141	86.42053950574	18.7957762097183	23.76	r
S00001p5a	50100.096392	141	86.4785684259451	17.6715769653875	21.1262	r
S0000aU3a	50100.096838	142	86.4205234358884	18.795740106674	23.76	r
S0000myga	50100.096838	142	87.5173638987689	17.7644438914077	21.2469	r
S000014sa	50100.096838	142	88.6547104766901	18.6653550310354	23.3426	r
S00001zya	50100.096838	142	89.5654710204095	18.1640779032836	20.9447	r
S0000vp5a	50100.097283	143	90.3495884159315	18.2067549244121	22.9849	r
S00000oma	50100.097283	143	90.5701586203554	19.9596297853834	22.4403	r
S0000pcRa	50100.097283	143	90.7282179127402	20.2123053205061	23.853	r
S00004d1a	50100.097283	143	91.120646208185	18.5574298874122	23.5732	r
S000000Ga	50100.097283	143	91.1926333690998	19.7727149897122	19.252	r
S00008bea	50100.097283	143	92.0539268888645	19.1525162980288	22.9304	r
S00000dla	50100.09773	144	89.3129385568352	23.520776161141	21.8802	r
S000053ha	50100.09773	144	90.2443815628793	22.6692911310212	22.4287	r
S0000POKa	50100.09773	144	90.8692390130633	23.0849778582629	22.7088	r
S0000ayBa	50100.09773	144	90.8703673200692	22.4216557601682	23.58	r
S00000bja	50100.098619	146	84.1362385079086	22.3141596900754	22.4441	r
S00005QHa	50100.099066	147	78.9502108096926	19.288640304108	23.5962	r
S0000oZIa	50100.099066	147	80.2176959590012	19.7477787950661	22.7055	r
S0000adLa	50100.099066	147	80.848937492341	20.6490991901444	22.983	r
S000001Ea	50100.099513	148	77.4140020273931	22.0915578822029	20.8354	r
S00001XCa	50100.099513	148	79.8577977086844	22.4560776293073	19.8025	r
S0000oPwa	50100.099958	149	82.8677812978731	24.0726871447442	21.8804	r
S00000bja	50100.100402	150	84.1358422606954	22.3141920776558	22.4434	r
S00011Ssa	50100.100402	150	84.5743932764878	23.8273083535867	22.3465	r
S00000eoa	50100.100402	150	84.6240441008883	23.8996755495853	23.5152	r
S00001sBa	50100.100402	150	85.7194582548711	24.8932163606785	23.4851	r
S0000qAja	50100.100847	151	87.1454026607736	24.0993442973622	23.6374	r
S00002fma	50100.100847	151	87.8278535682657	23.5374286609046	21.3563	r
S00000dla	50100.100847	151	89.3122011878333	23.5207507879053	21.8798	r
S00000kNa	50100.101294	152	86.825255776797	26.945970233055	22.8831	r
S0000UGea	50100.101738	153	84.1418331307639	25.9689192751925	23.0935	r
S00000aVa	50100.102182	154	79.658431901159	26.2347867183162	22.6769	r
S00004Iva	50100.102182	154	80.5448508748632	24.8524506141603	22.4481	r
S00004Yna	50100.102626	155	76.1437861853055	25.5598991041059	20.98	r
S00002ira	50100.102626	155	77.0043213057728	24.2720422290811	21.9562	r
S00000Hba	50100.102626	155	77.144280981744	23.8198162908361	18.9581	r
S000009Va	50100.102626	155	77.7295566579014	24.3833897720419	17.1557	r
S00001l6a	50100.103072	156	74.2780123782705	22.9804453136697	21.1103	r
S00012dta	50100.103516	157	69.1924225540947	25.4263421343244	21.0708	r
S000008Ia	50100.104404	159	63.340321473023	25.2213097970732	20.147	r
S0000X1Wa	50100.104404	159	63.5703731159846	24.9515835056993	23.608	r
S00000kQa	50100.104404	159	64.8573041064969	26.6310059673324	22.2962	r
S000001xa	50100.104848	160	64.8309748265034	28.1304288746601	16.5778	r
S0000cRqa	50100.104848	160	65.753646776026	27.4912514919511	23.2201	r
S00000Nwa	50100.104848	160	66.6815170679762	29.3568778648353	20.7888	r
S0000oZoa	50100.104848	160	67.5618965151377	28.4403200993843	22.4056	r
S0000ofJa	50100.10576	161	78.7717587852719	-10.6969548694262	22.0477	r
S0000l5ea	50100.106227	162	77.2372177222121	-13.2134433932706	23.8855	r
S00003hla	50100.106227	162	78.9530008270544	-13.4586643474941	20.7574	r
S0000cAIa	50100.106227	162	79.5010825856234	-11.8275631192942	23.8298	r
S0000d2Ta	50100.106706	163	75.2005855563522	-15.817444861283	22.5621	r
S00002MNa	50100.107156	164	73.9402221368365	-12.6908251260415	24.1676	r
S0000028a	50100.107156	164	74.06541579009	-11.6173168083405	21.2669	r
S0000Ibba	50100.107156	164	74.2710280607253	-11.0982066331829	23.1598	r
S0000y18a	50100.107156	164	74.422865938356	-12.8337382310902	23.6545	r
S0000rdXa	50100.107156	164	75.0663334951643	-13.5908141384936	23.023	r
S0000Yz1a	50100.107156	164	75.2668190745765	-12.8717936727328	24.2306	r
S0000wora	50100.107606	165	72.4313846016418	-10.7735489625649	24.0954	r
S0000jhca	50100.107606	165	72.7595048866941	-8.72055770205213	23.7111	r
S0000Ibba	50100.107606	165	74.2715226456296	-11.0975597372764	23.1516	r
S00002ila	50100.107606	165	75.2420734356799	-10.0760049622006	24.1373	r
S0000JdIa	50100.108055	166	71.6010629519852	-7.54071262218957	23.7953	r
S0000ef3a	50100.108055	166	71.8667304680612	-5.83382950220127	23.8188	r
S00003Oza	50100.108055	166	72.0035481253233	-8.70515992755128	23.5706	r
S0000jhca	50100.108055	166	72.7581620151878	-8.72030614314895	23.6991	r
S0000bMda	50100.10853	167	72.3379417916571	-14.5797071943511	23.356	r
S00000AJa	50100.10853	167	73.0516360074298	-15.6010280069169	23.1983	r
S0000ggHa	50100.10853	167	73.283685801275	-14.3056622148018	23.9648	r
S0000d2Ta	50100.10853	167	75.191419836637	-15.8254522188329	22.5569	r
S00006Hka	50100.108979	168	76.735331483185	-17.1922434878597	20.8862	r
S00003hla	50100.110478	171	78.9527404870422	-13.460928146489	20.7587	r
S0000FiAa	50100.110478	171	80.8877635704757	-15.3563568589803	24.2521	r
S0000l5ea	50100.110927	172	77.2358960407074	-13.2145236024234	23.8853	r
S00003hla	50100.110927	172	78.9527130353481	-13.4611671770748	20.7571	r
S0000cAIa	50100.110927	172	79.4961534779408	-11.8268187110358	23.8289	r
S0000TLRa	50100.111836	174	83.7784138115876	-19.1454737869279	24.1314	r
S0000cAIa	50100.112305	175	79.4947083242786	-11.8266002565974	23.8298	r
S0000yqYa	50100.112305	175	80.9598196575366	-13.46825812401	23.5807	r
S0000LLta	50100.112305	175	81.7103229566721	-12.7523794902572	23.9744	r
S00001GVa	50100.112761	176	80.859194942448	-6.48451205916717	23.7864	r
S00019EJa	50100.11321	177	83.2668302804453	-7.9007044522379	24.0644	r
S0000fjJa	50100.11321	177	83.2960279707606	-9.25444569942272	24.1922	r
S00000YJa	50100.11321	177	83.8900479787661	-9.14156276252493	22.1181	r
S0000xQ6a	50100.113668	178	83.2224329646988	-6.99667365183757	23.4832	r
S00019EJa	50100.113668	178	83.266850331743	-7.90034899864568	24.0615	r
S00007Rsa	50100.113668	178	83.6606870194803	-6.46055984356457	23.0945	r
S00011r3a	50100.114602	180	87.0605416603886	-1.40835812969993	21.8863	r
S00003tTa	50100.114602	180	87.2594498515722	-0.00978196918143226	21.8541	r
S00017zia	50100.114602	180	87.7396691909279	-1.89003277552516	23.6789	r
S000014xa	50100.114602	180	87.7542577935812	-1.00566909541382	23.2977	r
S00008Nxa	50100.114602	180	88.359309933196	-1.93850584851094	22.4276	r
S0000mXMa	50100.114602	180	88.4670865314214	-1.22635843464519	22.9764	r
S00002iMa	50100.114602	180	88.5261953226721	-2.84768147895286	23.8643	r
S000038ba	50100.115058	181	86.6376094154218	4.49221340909537	22.0823	r
S00006Hwa	50100.115058	181	87.2525821732658	2.08665351155628	22.6584	r
S0000Lkea	50100.115058	181	87.2746370278548	4.34380742764543	24.0048	r
S00000bTa	50100.115058	181	87.3218263456532	3.94773559583018	20.731	r
S0000dQ9a	50100.115058	181	88.1336574525725	2.90972724567465	23.3416	r
S000035sa	50100.115058	181	88.3928834428324	3.09921427322416	22.2724	r
S0000clma	50100.115506	182	85.0022563537489	7.06113920793013	23.9012	r
S000038ba	50100.115506	182	86.6373493026305	4.4923097571716	22.0792	r
S0000clma	50100.115953	183	85.0020447540029	7.06142119760429	23.8963	r
S0000mY7a	50100.116401	184	82.2122036132585	9.43608866459726	23.7681	r
S0000Tgfa	50100.116401	184	82.7767171481171	11.6386061526916	23.9966	r
S0000vETa	50100.116849	185	83.5440081323577	12.7927202512711	23.1435	r
S00005cIa	50100.116849	185	83.6475400471953	13.5459678243819	23.5576	r
S0000XGza	50100.116849	185	85.6658139842771	12.7299290151245	23.6759	r
S0000gKWa	50100.116849	185	85.7416399397028	14.1548161932172	23.9247	r
S00005QHa	50100.117315	186	78.9460323417932	19.2875167914478	23.597	r
S0000oZIa	50100.117315	186	80.2306533364475	19.7600779601212	22.7037	r
S0000adLa	50100.117315	186	80.8405208973335	20.6515760074875	22.9827	r
S00000bja	50100.117762	187	84.131985061421	22.3145051717216	22.4443	r
S00000dla	50100.118652	189	89.3079896688582	23.5206025640245	21.881	r
S000053ha	50100.118652	189	90.2421135557149	22.6749054974349	22.4303	r
S0000POKa	50100.118652	189	90.8385298757559	23.06968176842	22.7152	r
S0000ayBa	50100.118652	189	90.8684822895218	22.4150824521439	23.582	r
S00000bja	50100.119111	190	84.1316854117788	22.3145293311432	22.4437	r
S00011Ssa	50100.119111	190	84.6074848549567	23.7770235235168	22.3477	r
S00000eoa	50100.119111	190	84.6200270551301	23.8999332327552	23.5154	r
S00001sBa	50100.119111	190	85.7130298560242	24.8933541208048	23.4853	r
S0000oPwa	50100.119555	191	82.8733123165202	24.1098374459987	21.8758	r
S000001Ea	50100.12	192	77.4102214088688	22.0900374831724	20.8356	r
S00001XCa	50100.12	192	79.8768376461888	22.4533133972523	19.801	r
S00004Yna	50100.120449	193	76.1474204048256	25.5590614053048	20.9802	r
S00002ira	50100.120449	193	76.9922487534559	24.2691391334241	21.9544	r
S00000Hba	50100.120449	193	77.1522109111936	23.8131570140148	18.9576	r
S000009Va	50100.120449	193	77.744463818901	24.3807519763294	17.154	r
S00000aVa	50100.120893	194	79.6542159588763	26.2341816085243	22.677	r
S00004Iva	50100.120893	194	80.546679489699	24.8524971944071	22.4491	r
S0000UGea	50100.121337	195	84.1246875259091	25.9877853738046	23.0908	r
S00000kNa	50100.121781	196	86.8205406289752	26.947126358288	22.8836	r
S0000qAja	50100.122229	197	87.1413201184744	24.0961022048647	23.638	r
S00002fma	50100.122229	197	87.7958664920745	23.5328581582281	21.3579	r
S00000dla	50100.122229	197	89.307143776491	23.5205721092084	21.8804	r
S00001l6a	50100.122766	198	74.2816408818536	22.9771507545915	21.111	r
S00012dta	50100.12321	199	69.2352875454469	25.4384138508646	21.0536	r
